,Word,Frequency,tf_idf
246,pick,2626,0.0026885620259250826
242,week,2636,0.0026865808060720165
239,getting,2657,0.0026766773693599594
241,without,2638,0.002675577450921009
258,red,2538,0.0026665722733215315
251,done,2599,0.002665653896478923
260,three,2538,0.002647396697763317
247,coming,2616,0.002637628567011589
253,high,2586,0.002637606742347527
259,finally,2538,0.0026262908377673974
252,absolutely,2594,0.0026247773695975253
255,hard,2580,0.0026209800351537586
269,group,2417,0.0026185113107913597
250,wo,2605,0.0026134754456983863
254,highly,2581,0.00259948005497498
257,enjoy,2542,0.0025986130022340134
281,soup,2287,0.0025956260366459885
262,second,2499,0.002591669080985096
256,stop,2544,0.002590867246954302
263,choice,2492,0.002581376504399464
264,item,2464,0.0025784242517196
282,steak,2275,0.002577773126105107
261,far,2516,0.0025687928721494415
265,size,2453,0.00256383525824617
267,arrived,2437,0.002562876211228612
268,ok,2425,0.0025416900713980477
274,dressing,2361,0.002540555442583109
271,cleveland,2401,0.0025356718677813825
266,least,2453,0.0025275254891863365
279,onion,2328,0.002525771140533691
270,gave,2404,0.002495756862504492
272,wonderful,2367,0.002488924243239557
275,amount,2354,0.0024752546128373122
278,point,2335,0.0024727360133481383
280,later,2316,0.002470022096754306
276,whole,2350,0.0024657271136160532
273,must,2362,0.0024615291085220673
283,waited,2272,0.0024596335132827155
285,door,2257,0.00244624010007103
288,white,2241,0.0024428408158021957
293,bartender,2199,0.0024372173618936025
277,especially,2344,0.002433148080245859
284,bite,2261,0.002416782992612779
292,piece,2200,0.0024081494990615933
287,hand,2247,0.002391755847952188
286,either,2257,0.0023894781775754335
297,plate,2159,0.0023866345291397254
295,late,2196,0.002386396624881449
290,use,2226,0.0023740367821135947
308,bacon,2090,0.002369316310502712
296,seated,2172,0.002368326617437642
289,trying,2232,0.0023565492721801386
300,homemade,2136,0.0023415975864455466
301,offer,2136,0.002334262156893831
291,keep,2207,0.0023339804331926383
314,game,2063,0.0023250532473509714
299,seemed,2146,0.0023232277814721424
294,stopped,2198,0.0023222371392280887
303,money,2122,0.0023086922404313495
306,person,2112,0.0023066621614069274
298,yet,2155,0.0023031556141895307
307,may,2110,0.0022959743067123765
305,seating,2114,0.002295604497885497
323,glass,2012,0.0022952691735092412
315,average,2062,0.0022871425317104416
310,ready,2078,0.0022852322443806064
302,close,2126,0.0022760076627301546
304,clean,2115,0.002270658771000763
312,deal,2075,0.0022655788159566303
313,someone,2065,0.0022600389971017907
344,sub,1906,0.002255959502789665
311,part,2076,0.0022533507338310045
319,sat,2048,0.0022515595023377436
325,shop,1999,0.0022514710448988708
316,care,2061,0.002248291641689795
309,live,2085,0.0022419627412018075
317,several,2055,0.0022407510123546746
324,kitchen,2001,0.002239725124047677
334,madison,1963,0.002230105378084367
320,regular,2039,0.0022272647419893737
357,hoagie,1835,0.002226730801307257
318,fan,2052,0.0022259989208822054
331,fried,1969,0.002218039461372934
322,le,2026,0.0022101110461249514
321,ate,2031,0.002203218230171423
327,delivered,1978,0.002200453276045741
341,parking,1921,0.002196228000603828
342,olive,1916,0.0021949384904960015
333,today,1966,0.0021786402454426748
351,buffalo,1856,0.0021768221713243615
335,fun,1942,0.0021761019313209376
332,perfectly,1969,0.0021749357049743894
329,instead,1974,0.0021659554712319326
337,terrible,1938,0.002164416877330556
343,rude,1910,0.002163488067371992
336,street,1940,0.00216121524591076
326,return,1986,0.002159139709493128
328,reason,1978,0.0021574295551316917
345,mozzarella,1885,0.002157243661414091
340,brought,1923,0.00215241949702333
350,employee,1864,0.002151444017851908
330,wish,1971,0.002146303225730975
339,sit,1924,0.002143726250157226
354,spicy,1848,0.002139628647980203
367,water,1784,0.0021018834445356085
348,liked,1869,0.0020993159852112447
338,attentive,1930,0.0020982576230220225
346,real,1876,0.002095503511154166
349,cool,1868,0.002091189205418992
347,bring,1873,0.0020908353230621735
355,list,1840,0.0020889916069611572
362,green,1803,0.002086802404979364
356,friday,1839,0.0020746100273181752
353,extremely,1853,0.002073083313939577
352,saturday,1856,0.002072510405643924
378,potato,1729,0.0020673024372922706
360,evening,1816,0.002057012738401852
359,warm,1824,0.0020546998362337386
358,end,1829,0.0020520916656986132
372,cut,1766,0.0020464675643533927
361,greasy,1805,0.0020445528594798144
370,okay,1778,0.0020347900424372697
383,store,1710,0.0020318917982055334
366,making,1793,0.0020306281240322827
381,online,1712,0.0020285924720730903
369,pay,1779,0.002026427386434107
365,oh,1795,0.002025628491029042
364,although,1795,0.002025300552927984
390,waiter,1683,0.002025105574547191
375,name,1750,0.0020212577116521385
363,started,1798,0.002020536491601416
392,deep,1677,0.002019454182556998
368,joint,1783,0.0020117609392036745
382,entree,1712,0.002009379869329269
373,light,1759,0.0020049786028339023
371,seems,1770,0.0020019640045123286
374,fine,1751,0.0019995256403634054
388,veggie,1687,0.0019949060827505164
376,might,1744,0.001985899985302441
380,problem,1715,0.001976407449137751
379,cheap,1719,0.0019746012337894547
389,walked,1687,0.0019676751573683986
393,yes,1675,0.0019638276874856648
377,ago,1730,0.0019634600102306776
386,chain,1694,0.0019633748719305013
384,past,1705,0.0019492809687816379
396,stick,1647,0.0019486841919114347
398,line,1641,0.0019455461330357318
385,expect,1702,0.0019416243207319723
391,front,1678,0.0019364278188772725
387,often,1692,0.0019353929760639712
414,driver,1554,0.0019260380935334051
406,reservation,1584,0.0019179607661064064
394,start,1670,0.0019140940810599978
399,thick,1641,0.0019106384755696757
400,tonight,1628,0.0019080366595928297
395,worst,1657,0.001907605672026461
397,able,1644,0.001898827244546352
408,oil,1580,0.0018963976623661203
402,plus,1623,0.001874248760735676
403,walk,1593,0.0018673520234936227
401,soon,1624,0.0018654755111542024
405,slow,1587,0.0018563193162704104
415,patio,1549,0.0018503228115436588
409,felt,1577,0.0018472680805919125
407,quickly,1580,0.001844838190620788
411,mean,1566,0.0018337246983872121
412,month,1564,0.0018313827766779053
404,reasonable,1592,0.0018296507564702527
426,min,1470,0.0018289341883274994
410,eaten,1571,0.001828169048982272
413,variety,1562,0.0018238210466770067
417,deliver,1530,0.0018224495125062597
425,cream,1470,0.0018196165826117694
422,counter,1501,0.0018128161346211195
416,plenty,1549,0.0018105765072763576
420,issue,1513,0.0018022000734784123
442,card,1415,0.001801675651904797
418,add,1520,0.0017934645520300153
428,box,1467,0.0017869494988747452
421,given,1508,0.001778003058408023
423,type,1489,0.0017766290549108407
419,impressed,1514,0.0017728347339452356
430,bland,1463,0.0017662295202996294
439,roll,1424,0.0017626761997545305
433,sunday,1454,0.0017619461944409702
429,yelp,1466,0.0017548501375813735
436,dry,1439,0.0017482826298153454
427,sitting,1468,0.0017479404233912343
431,leave,1459,0.0017395179342926744
424,heard,1474,0.0017363290074310198
450,tip,1395,0.0017352491083884507
437,course,1437,0.0017338222462761376
456,ranch,1375,0.0017321916842142698
440,space,1423,0.001731960691172099
434,fact,1449,0.001730541506023393
435,city,1440,0.001729362055965122
432,flavorful,1455,0.0017196111638884616
441,ended,1422,0.0017174047591147449
448,horrible,1404,0.0017108979453431205
438,simple,1427,0.0017081658569772305
443,unique,1413,0.0017038658369674749
444,serve,1413,0.0016995631617700308
449,four,1397,0.0016962404818760617
467,shrimp,1301,0.001694984945209826
453,sometimes,1380,0.0016926316475555133
454,received,1378,0.0016863774270392843
447,seem,1409,0.0016846900718015092
445,anyone,1413,0.001682768843060569
446,twice,1411,0.0016807034393113284
452,weekend,1386,0.0016683815612118518
451,priced,1392,0.0016643637898848124
457,neighborhood,1363,0.0016609358258566048
455,working,1377,0.0016585147935330843
522,vegan,1161,0.0016508414950715273
465,bottle,1308,0.0016444942150435043
458,rather,1349,0.0016422234930232407
468,bill,1298,0.0016410648229075188
484,chicago,1262,0.0016329148763918019
459,complaint,1348,0.0016270753018267174
460,entire,1338,0.0016252504702220943
461,drive,1326,0.0016207592686585288
464,change,1316,0.0016181306430064397
462,needed,1325,0.001614304409581251
463,believe,1322,0.0016035793144877743
511,fish,1188,0.0016023800422990953
480,girl,1271,0.0016004617548442328
471,seat,1287,0.001596471368887686
527,gluten,1153,0.0015940773006204209
479,parmesan,1272,0.0015925587941707426
466,guess,1303,0.0015919996917821313
473,soggy,1284,0.0015880392056096186
485,spinach,1257,0.0015856621282626113
470,establishment,1287,0.0015811651731732885
506,beef,1211,0.0015804811995199313
472,hungry,1285,0.0015767578278110565
481,cook,1265,0.0015762490633945455
517,egg,1169,0.0015745626949065462
512,floor,1188,0.0015732212916797653
478,saw,1275,0.0015706482167428804
475,yummy,1281,0.0015692723739438876
486,downtown,1253,0.001569113795145883
474,decor,1282,0.0015641225713427037
469,recently,1289,0.0015638612223376528
530,calzone,1150,0.001563440820974353
476,expensive,1275,0.0015628821188829036
477,hit,1275,0.001562561867042588
500,burnt,1222,0.0015591769391258843
482,already,1265,0.001558653814069579
483,life,1262,0.0015543103982056325
501,stuffed,1216,0.0015518816176559767
498,medium,1224,0.0015499566192300155
526,coupon,1154,0.0015454205394543185
496,show,1227,0.0015443690170570336
491,authentic,1236,0.0015441173113497203
488,job,1246,0.0015413658728953834
497,date,1226,0.0015407166547511044
492,completely,1234,0.001535309379861316
536,brunch,1131,0.0015349786813735205
494,baked,1230,0.0015349563908829663
487,others,1246,0.0015349236690679444
490,opened,1243,0.0015337856687894689
505,specialty,1215,0.0015282466365668312
499,solid,1223,0.0015282086231503888
495,trip,1227,0.001525945859393523
489,surprised,1243,0.0015255355359721462
493,run,1232,0.0015246901055946727
502,choose,1216,0.00152111677319077
520,ice,1162,0.0015191907183314713
528,boyfriend,1152,0.0015103005539354468
508,offered,1205,0.0015070280698983758
504,expected,1215,0.0015061985617280814
503,mind,1215,0.0015033341876372476
514,poor,1179,0.0014933113444261638
509,glad,1203,0.0014922727713845268
532,chef,1142,0.001489314754243821
510,hope,1197,0.0014886366696773
507,helpful,1206,0.0014865770399859126
513,gone,1185,0.0014820151558751664
551,breadstick,1107,0.001480869987207027
516,please,1174,0.0014796367821474723
565,breakfast,1085,0.0014771908386683498
521,plain,1161,0.0014769048121347763
518,added,1168,0.001472732619269515
556,cake,1096,0.0014713595631676373
523,split,1159,0.0014713236533912117
515,easy,1175,0.0014711136659989173
554,hostess,1097,0.001467095272867247
525,soft,1156,0.001461204501148103
535,man,1134,0.0014605933261581127
529,five,1150,0.001458235360168008
542,marinara,1120,0.0014580875745154947
519,honestly,1163,0.0014554532436197214
568,pork,1080,0.0014522740863950783
543,italy,1120,0.0014516505534263777
524,near,1159,0.0014494983676449941
561,spaghetti,1090,0.0014449594032134336
545,cheesy,1118,0.0014427514257919333
531,taking,1149,0.0014410871733777225
547,lettuce,1111,0.0014403371095917249
534,help,1134,0.0014392581381693856
533,remember,1134,0.0014359892207572202
574,bbq,1077,0.0014353176487605997
598,gyro,1006,0.001434798284566791
540,literally,1122,0.0014243530104442962
552,hoagy,1101,0.0014242497310805338
550,loud,1108,0.001423709498276521
539,understand,1125,0.0014229823952753551
537,chewy,1126,0.001421684439440839
559,music,1094,0.0014207314169891346
557,wood,1096,0.0014198511155336692
538,unfortunately,1125,0.0014194665308745746
548,standard,1111,0.001417549573951602
541,seriously,1121,0.0014172832561474029
544,pleasant,1119,0.0014141173360437593
564,charge,1086,0.0014117305929064255
546,world,1113,0.001411639512984154
549,packed,1109,0.0014084934275820004
596,lasagna,1018,0.0014082891150644765
555,slightly,1097,0.0014062465012067522
611,gelato,987,0.0014048455643271415
591,hut,1036,0.0013993145828442234
567,placed,1081,0.0013987171009346576
560,prepared,1093,0.0013958799653430798
558,rest,1095,0.0013945511307370986
562,available,1087,0.001394084536654562
553,together,1100,0.00139388300542626
580,number,1054,0.001390692808407102
583,parm,1048,0.0013900131753380382
586,birthday,1041,0.0013892017017298705
588,basil,1040,0.0013886140539254048
569,longer,1080,0.0013851069913403192
579,cocktail,1054,0.0013846328767430983
563,thank,1086,0.001383727826992078
573,saying,1079,0.0013821963482720215
566,along,1083,0.0013821445657248542
572,short,1079,0.001381547338238748
595,chip,1021,0.0013755984822391334
575,across,1075,0.0013754582282754825
570,chance,1079,0.0013744912967599732
577,paid,1061,0.0013735059658465702
571,giving,1079,0.0013725928443526474
576,wow,1064,0.0013697784331552817
578,behind,1060,0.0013679038562964662
582,cost,1049,0.001357971496864328
581,main,1050,0.0013553253213780254
605,credit,996,0.0013521434057943648
585,moved,1044,0.0013427495821332202
587,crisp,1041,0.0013404887279113843
592,stuff,1032,0.001339557010850497
590,grab,1036,0.0013388685888220926
589,generous,1040,0.0013360168373084697
584,pricey,1045,0.0013336482651731048
593,outstanding,1030,0.0013311145236358643
594,ok.,1022,0.0013285346831955495
626,eggplant,951,0.00132703110622581
608,french,991,0.0013253340158718703
618,mac,971,0.0013238917148103817
639,gnocchi,930,0.001321050562890196
603,cash,997,0.0013202875654921935
602,tap,998,0.0013164634739678026
604,hill,997,0.001314465127323695
597,totally,1008,0.0013119540912790296
601,traditional,999,0.0013117110578837337
613,butter,978,0.0013093678507552443
636,ravioli,935,0.0012994325564929477
615,empty,975,0.0012990348451484154
600,early,1000,0.001297702235517064
607,sorry,993,0.0012966161210630693
616,frozen,974,0.0012949404084873324
609,due,989,0.0012943128937467458
599,forward,1003,0.0012934138098523271
606,recommended,995,0.0012931178858387883
610,bottom,988,0.0012926786958397296
658,taco,898,0.0012878116213407014
612,disappointing,983,0.0012825973931052572
614,set,977,0.0012815209011919067
619,etc,970,0.0012795286270027742
620,awful,968,0.0012778824203136614
654,papa,907,0.0012753301274215343
642,pesto,924,0.0012747721206748696
653,ball,907,0.0012720599888429048
617,ton,971,0.001269160131684998
621,truly,964,0.0012664004679130427
625,wall,951,0.0012626888125309627
622,share,953,0.0012600436545137659
651,daughter,916,0.001259577322798865
646,son,922,0.0012589070502718664
643,grilled,924,0.0012579947787369173
637,black,935,0.0012576397731087505
623,crowded,952,0.001250955281309911
649,vegetarian,917,0.0012495442723133834
634,summer,937,0.0012487396814193888
627,thanks,950,0.0012461052775151601
628,watch,946,0.001245940984117233
624,visiting,952,0.0012452637514488681
659,app,897,0.0012427933224656747
635,kept,936,0.0012411354759338624
633,immediately,937,0.0012401827204618096
638,based,935,0.001239809476493762
630,casual,940,0.0012393151651798127
631,including,940,0.0012367677033344223
629,ambiance,942,0.0012365539388095623
650,tender,916,0.0012351610925794066
641,serving,928,0.0012324763385672833
701,dog,832,0.0012300188812933673
656,margherita,905,0.0012300079071973673
632,anywhere,937,0.0012299904890281951
645,certainly,922,0.0012261315177908808
647,simply,919,0.0012231175282249518
648,incredible,917,0.0012227403513551426
644,miss,923,0.0012219723565863093
640,excited,928,0.0012219196703582517
662,lady,892,0.0012116466352447223
652,seen,914,0.0012100571331743084
664,sign,891,0.0012034645688361034
655,picked,906,0.0012029401305500024
665,salty,888,0.001201773419386486
657,mediocre,902,0.0011998531171662306
660,personal,897,0.0011996212030646494
678,mom,864,0.0011981726035119585
671,dollar,872,0.001198004256658216
681,chocolate,855,0.0011926981115028467
669,hold,875,0.0011923132369402515
672,roasted,872,0.0011906366028601601
661,within,895,0.0011902252802850743
685,event,852,0.001188513205848451
684,yum,853,0.0011858384679876845
668,beautiful,883,0.001183145090623812
679,square,863,0.0011817949842316663
663,gem,892,0.0011815497778736505
666,exactly,885,0.0011800711133580165
667,lived,884,0.0011784219624084897
675,ahead,868,0.0011727271556959203
670,knew,874,0.0011717247482668225
687,mistake,851,0.0011708949028772953
695,bowl,837,0.0011690564117337419
692,york,846,0.0011689260127081636
686,park,852,0.0011663892274003825
673,opinion,870,0.0011638273612196144
677,basically,865,0.0011622034298972284
674,cozy,869,0.0011618604107235652
676,stay,866,0.0011594197942270364
683,shared,853,0.0011580103666090293
680,interesting,859,0.0011566933133337273
682,word,855,0.0011545166059838282
688,outdoor,851,0.001152349601715094
691,middle,846,0.0011481803399133494
690,walking,848,0.0011476394815762843
689,head,848,0.0011469933138797189
703,window,830,0.0011372729602861923
699,idea,835,0.001137151599506583
693,forgot,837,0.0011362891873994815
717,boy,807,0.0011361881846621914
694,gotten,837,0.0011343541064783235
698,note,835,0.0011310033294934514
696,vibe,836,0.0011307622764191567
700,upon,834,0.001130288321150444
697,easily,835,0.0011287750108827407
705,noticed,827,0.001128210581728571
702,typical,830,0.0011277510923913224
710,clearly,819,0.0011248558858683994
704,leftover,827,0.0011246399887909957
721,dip,801,0.001124114668618599
709,tasting,821,0.0011236207499320165
706,overpriced,827,0.0011223937838160047
716,strip,812,0.0011222880125892165
707,addition,827,0.0011198509055445156
711,crowd,819,0.0011176207662877196
708,visited,821,0.001116160794799951
712,fairly,819,0.0011156833222944042
729,cup,798,0.0011156390534907128
713,filling,817,0.0011148915336472124
719,ohio,807,0.0011143647003143727
722,young,801,0.0011138931619192594
726,pizzeria,800,0.0011135390568547253
715,talk,813,0.001110400306129384
752,coffee,769,0.001110188044936819
714,taken,817,0.0011085065099749858
723,takeout,801,0.0011084312473341978
718,classic,807,0.0011077177955058255
728,management,798,0.001106306162540515
725,closed,800,0.0011053673879037008
720,school,803,0.0011048514770980824
737,draft,788,0.0011044584089929298
727,building,800,0.0011017114262784381
740,wedding,785,0.001101660443028215
739,brick,786,0.0011016552150614756
735,level,790,0.0011006477439147308
745,woman,780,0.0011003184126261783
732,changed,795,0.0010974625920381756
724,read,800,0.0010955225809795286
733,tv,791,0.0010945931543587396
731,mine,795,0.0010906009530724412
730,multiple,796,0.0010897251467261789
742,sort,784,0.0010858998178814837
734,treat,790,0.0010824646248507133
736,true,789,0.0010810944164648263
738,craving,787,0.0010805850542046369
760,domino,752,0.0010799340587189597
741,barely,785,0.0010797630124450503
748,original,773,0.001078648838183545
743,mouth,784,0.0010758288032571334
744,prefer,780,0.0010709737513082806
746,buy,777,0.0010706788947853273
757,fired,760,0.0010689786462345534
747,greeted,776,0.0010677020500972749
763,dirty,740,0.001064932463409518
750,plan,771,0.0010630495466306424
753,rating,765,0.0010599073485911274
769,alfredo,731,0.001059871427146646
749,die,772,0.0010581122808285067
751,fair,769,0.0010580707171711397
770,ny,730,0.0010580399138764571
758,stand,757,0.001057985234616747
754,happened,765,0.001055411983026272
755,finish,765,0.00105445983586422
756,mixed,760,0.0010539481234595933
767,car,734,0.001045443523412011
828,ian,664,0.0010451674112838627
759,write,752,0.0010438160257269997
761,mention,751,0.0010398746889215434
773,ricotta,719,0.0010354388783456766
764,combination,738,0.0010294867909814045
766,single,734,0.001028772172843668
762,beat,743,0.0010272328138429946
768,lack,734,0.0010264885799254869
780,hotel,707,0.0010221347853537808
779,soda,709,0.00102139735076919
765,mostly,736,0.0010203525509145603
808,rib,682,0.0010182910222033376
771,perfection,730,0.0010157886677730104
797,calamari,692,0.0010156246283859003
776,attitude,712,0.0010137663635780073
772,crunchy,723,0.0010114251758547496
775,hear,716,0.0010051485664820134
788,booth,697,0.0010037564648218867
785,college,701,0.0010035617634575763
774,unless,718,0.0010031623770609306
781,tiny,704,0.000998023105454926
777,somewhere,712,0.0009935290721690608
783,value,703,0.0009904070986974716
778,returning,710,0.0009894985646823969
784,filled,701,0.0009885535649126682
782,anyway,703,0.0009878498397530454
794,missing,695,0.0009875672367263323
791,talking,697,0.0009848430356647563
786,turned,699,0.0009841332603207828
787,seasoned,698,0.0009840024704747717
793,mix,695,0.0009820170872123467
810,guest,679,0.0009820049586689223
795,sad,695,0.0009816950814629736
790,future,697,0.0009803659426651102
804,picture,685,0.0009786401164921775
799,question,690,0.000978501166863783
789,except,697,0.0009784756296619599
796,normally,692,0.00097842085827254
792,finished,696,0.000978328328120475
800,weird,689,0.0009757874795818535
798,whatever,691,0.0009741342508568299
823,child,667,0.0009738192784015002
827,arugula,665,0.0009737969555324854
822,sicilian,668,0.000972053548751736
805,low,684,0.0009696701763226838
802,dine,685,0.0009694814666839719
801,feeling,687,0.0009691266018899801
803,obviously,685,0.0009688423603191027
832,pan,658,0.0009671888997987584
806,carry,683,0.0009669702151955308
819,vegetable,671,0.0009663136124755896
807,case,682,0.0009661936813708826
820,craft,670,0.0009652132933926055
862,salmon,633,0.0009652114963547068
811,corner,678,0.0009647057217082771
831,john,660,0.0009639565371290279
809,consistently,681,0.000962867925554335
816,chose,673,0.0009624839225377611
836,pm,649,0.0009624785732472862
826,salt,666,0.0009621732956229287
821,buck,669,0.0009604049192252089
814,crazy,677,0.000959746651126399
817,hate,672,0.0009597396350126768
812,incredibly,677,0.0009587926323322421
818,paying,671,0.0009576584907315217
815,total,675,0.0009572294023667443
813,recommendation,677,0.0009559566939683924
825,topped,666,0.0009544423310482541
834,garden,657,0.0009515507629491621
830,shot,662,0.0009493666963558401
840,artichoke,648,0.0009485477382341123
849,website,644,0.0009484173976940178
824,worked,667,0.0009477803552467102
844,margarita,647,0.0009474385416985234
856,seafood,639,0.000945425393592017
829,byob,663,0.0009446367978214138
905,crab,599,0.0009423844280613487
853,charged,642,0.0009390630340983972
833,limited,657,0.000937996952445625
858,monday,639,0.0009364260354161212
846,calzones,645,0.0009361957025528777
869,prosciutto,627,0.0009357932713348347
837,dipping,649,0.00093364704265433
870,caesar,627,0.0009327996977295289
900,veal,604,0.0009318021770238833
839,fabulous,648,0.0009315560549427564
842,texture,647,0.0009307698560822057
854,touch,640,0.0009302893756253242
875,bean,623,0.000929823298311965
865,grease,630,0.0009288680943070131
845,update,646,0.000927709311080383
841,turn,647,0.0009268933402893595
835,comfortable,649,0.0009265753761601379
843,afternoon,647,0.0009265737024329926
850,south,644,0.0009264540762240193
838,located,648,0.0009229528653555628
848,matter,644,0.0009222773792377857
851,cute,643,0.0009211629332396572
847,save,644,0.0009203791719395462
852,forget,643,0.0009195797357975934
860,creamy,635,0.0009170610775679244
864,view,630,0.0009164220127420975
857,asking,639,0.0009157487230327843
855,reasonably,640,0.0009149756730055164
861,basic,634,0.0009136731543520624
859,beyond,636,0.000912396639843513
873,correct,625,0.0009101478150110484
867,supposed,629,0.0009093674398692052
872,showed,625,0.0009081550279171234
866,checked,629,0.0009074293132408389
874,arrive,624,0.0009073628752968874
912,refund,589,0.000905761871964842
871,attention,627,0.0009055075521812418
868,fancy,628,0.0009053459563231165
878,product,621,0.0009049874982744832
892,lemon,607,0.0009044887034339681
863,accommodating,631,0.0009011840918050581
880,perhaps,620,0.0008999090474151692
882,offering,619,0.0008997642554876183
897,honey,605,0.0008989982138820672
884,east,617,0.000898497922978907
876,expecting,622,0.0008973307358279838
881,covered,619,0.0008961924002497334
877,expectation,621,0.0008955710367832947
883,occasion,618,0.0008944237186349751
887,refill,611,0.0008933857807012595
885,heavy,615,0.0008916838956158511
879,none,620,0.000891615478001057
886,apparently,614,0.0008886345683525482
898,edge,605,0.000888273525532294
894,center,606,0.0008870677922374569
891,normal,607,0.0008868770519967731
889,despite,609,0.0008868480309467655
888,usual,611,0.0008858843255630652
893,mile,607,0.0008855639586928445
890,spice,608,0.0008840971605456851
895,folk,606,0.000883127896866887
896,conversation,605,0.0008807001808509344
918,girlfriend,585,0.0008799223709735268
899,fall,604,0.0008786014217400427
906,speak,598,0.000875357326333332
901,considering,603,0.0008752341219215275
911,smell,589,0.0008752230545066738
904,avoid,599,0.0008719659641813384
915,answer,586,0.0008711105486595166
902,otherwise,601,0.0008710712167667819
903,phenomenal,600,0.0008689961305471801
935,noodle,573,0.0008684391265915988
959,angelo,553,0.000864893536633839
907,suggest,596,0.0008638243680416007
914,state,586,0.0008626708650228063
908,thinking,592,0.0008624085288945054
909,sound,591,0.0008612682954592907
985,buffet,525,0.0008612458629004214
919,loaded,584,0.000859726595858906
928,worker,578,0.0008585376660655691
916,lost,586,0.0008581128059278743
982,porch,527,0.0008579738538004266
921,patron,582,0.0008567823266950056
913,complain,587,0.0008563855745513999
910,go-to,590,0.0008560550368056157
926,dark,579,0.0008543316990941008
930,gross,577,0.0008540269470321322
924,eye,580,0.0008538380575311053
917,appreciate,586,0.0008536679019124664
920,nearly,583,0.0008527628487217532
932,worse,576,0.0008505618322308416
946,bun,563,0.0008500269522687007
922,negative,581,0.000849520685085813
933,per,575,0.0008490851623832187
925,spend,580,0.0008490087780490512
950,bag,560,0.0008483734082665961
923,personally,580,0.0008471133205073275
929,waste,578,0.0008470332526925165
939,road,570,0.0008446566664957081
927,similar,579,0.0008444024709765044
936,forever,573,0.0008432109724311992
931,heart,576,0.0008431535450969887
940,tuesday,569,0.0008428445895115854
937,lovely,571,0.0008425274614554948
938,kinda,570,0.0008423541285579316
949,banana,560,0.0008395421175819566
934,nearby,574,0.0008392854961088756
956,bathroom,557,0.0008367654725333828
942,third,567,0.0008366253426361919
948,yeah,560,0.0008357962232017663
941,surprise,568,0.0008352162037882223
945,pop,565,0.0008349650572547918
944,interior,566,0.0008316429580693716
943,elsewhere,567,0.0008302900357698034
965,tiramisu,541,0.0008234874014032296
947,doughy,560,0.0008234525952841628
951,pleased,559,0.0008232380827809874
961,mess,551,0.0008220326876063007
955,spent,557,0.0008212373468714386
960,included,552,0.0008208942269402323
966,brew,540,0.0008205397377092736
953,owned,558,0.000820511693158148
954,polite,557,0.0008184189534357597
952,notch,558,0.00081772414360281
1004,panini,505,0.0008174949185862533
983,brewery,527,0.0008171759709308766
958,alone,554,0.0008171285185500786
963,flat,545,0.0008163855899699903
997,lobster,513,0.0008153357946493342
989,wrap,520,0.0008152700831085198
974,blue,533,0.0008141611937296675
957,disappoint,554,0.0008137023299552566
973,upstairs,533,0.0008130861906928158
1045,cider,470,0.0008109648466697163
962,cooking,545,0.0008104843363812077
964,lover,542,0.0008082806074551039
972,double,533,0.0008081612513594699
968,west,537,0.000805722555816798
970,sent,536,0.0008045533427861306
975,request,533,0.0008010423038240107
993,diner,518,0.0008006041626806315
971,nicely,535,0.0008004261738801624
967,smaller,538,0.0008003927230916851
979,seasoning,529,0.000799706596507042
969,calling,536,0.0007990120307031916
998,brother,512,0.0007976866500025942
984,fire,526,0.0007958467080803098
981,undercooked,528,0.0007931995861716807
990,brown,520,0.0007918671247658739
976,hidden,532,0.0007905240492318343
977,known,532,0.0007892760061658033
991,paper,518,0.0007871103409877846
980,environment,529,0.0007863779526294955
978,welcoming,530,0.0007856906890449276
986,overly,524,0.000783332182844502
999,play,512,0.0007807081929440914
988,hoping,521,0.0007785319051184152
994,mentioned,517,0.0007776407962278859
987,consistent,521,0.0007772759169562298
992,leaving,518,0.0007756239242934309
1003,lakewood,508,0.0007749489397222334
1043,mineo,471,0.0007735831271632178
996,anymore,514,0.0007715306309553566
1001,north,510,0.0007706573201014333
995,prompt,516,0.0007688899027544111
1000,running,511,0.0007673439272979882
1013,parent,494,0.0007642191996594125
1005,using,504,0.0007638626872638147
1002,lacking,508,0.0007631541473015412
1032,la,480,0.0007624914284933769
1007,daily,503,0.000760079670609845
1011,concept,496,0.0007593255492115356
1006,happen,503,0.0007591180681113606
1008,face,500,0.0007574762573808893
1014,company,493,0.0007547328543574336
1012,thursday,495,0.0007534681399160788
1033,raw,478,0.00075201962706732
1009,continue,499,0.0007511911535932589
1010,bunch,496,0.0007504562114217369
1016,answered,491,0.0007503374584618888
1047,hair,470,0.0007493417439687199
1018,somewhat,491,0.0007470544185690089
1031,chair,480,0.0007464072639759286
1017,yesterday,491,0.0007444787512523446
1024,lol,485,0.0007441489356945933
1029,sport,482,0.0007432491604038932
1015,mood,492,0.0007428299476309071
1049,sprout,469,0.0007427185799182195
1019,damn,490,0.0007426442792842643
1020,combo,487,0.0007412908770487483
1041,philly,471,0.0007399039637215106
1023,melted,486,0.0007397687191903319
1021,disappointment,487,0.0007387306985497678
1022,hang,487,0.0007384137512421423
1025,consider,484,0.0007338650012344905
1030,tough,482,0.0007336800877566666
1038,round,475,0.0007334665181923484
1027,difficult,483,0.0007326630952762583
1026,satisfied,484,0.0007319889925996619
1028,recent,483,0.0007304766186480096
1052,student,467,0.0007289764589301201
1034,affordable,478,0.0007279086262270918
